"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","screenName","retweetCount","isRetweet","longitude","latitude"
"1","McGregor is now getting old to be in Octagon.
#UFC257 #ConorVsPoirier #AbuDhabi",FALSE,0,NA,2021-01-24 10:33:28,FALSE,NA,"1353289812309143552",NA,"Surajkafle12",0,FALSE,NA,NA
"2","<U+71B1><U+304B><U+3063><U+305F><U+0001F97A><U+0001F97A>
 #UFC257",FALSE,0,NA,2021-01-24 10:33:24,FALSE,NA,"1353289794709688321",NA,"usami927",0,FALSE,NA,NA
"3","The king is back, motherfuckers #UFC257",FALSE,0,NA,2021-01-24 10:33:23,FALSE,NA,"1353289789974458369",NA,"vernedastyle",0,FALSE,NA,NA
"4","Conor turned into a meme, never thought I’d see the day. #UFC257",FALSE,0,NA,2021-01-24 10:33:20,FALSE,NA,"1353289777244762115",NA,"rawilson_",0,FALSE,NA,NA
"5","@TeamKhabib  give @DustinPoirier his remach #ufc257 fact",FALSE,0,"TeamKhabib",2021-01-24 10:33:19,FALSE,NA,"1353289772572307462","452653869","rachid_lucas",0,FALSE,NA,NA
"6","I don't think anyone believed it would end in the 2nd.

Madness.

 #UFC257",FALSE,0,NA,2021-01-24 10:33:15,FALSE,NA,"1353289756227096578",NA,"SonikTy",0,FALSE,NA,NA
"7","How YOU doing after hitting this?!?

#UFC #UFC257 #UFCFightIsland https://t.co/3zAhk2Um5P",FALSE,0,NA,2021-01-24 10:33:15,FALSE,NA,"1353289755132383233",NA,"OddsTrader_",0,FALSE,NA,NA
"8","<U+0645><U+0645><U+0646><U+0648><U+0639> <U+062F><U+062E><U+0648><U+0644> <U+0627><U+0644><U+0623><U+0637><U+0641><U+0627><U+0644> <U+0644><U+0644><U+0643><U+0628><U+0627><U+0631> <U+0641><U+0642><U+0637> <U+0627><U+0646><U+062A> <U+0645><U+0628><U+062A><U+062C><U+0634> <U+0644><U+064A><U+0647> <U+0645><U+0634> <U+062A><U+0628><U+0642><U+064A> <U+062A><U+062C><U+064A>. <U+0001F643><U+0001F643>#UFC257 https://t.co/BcTlxkO1jg",FALSE,0,NA,2021-01-24 10:33:10,FALSE,NA,"1353289737063247874",NA,"SAMY09851337",0,FALSE,NA,NA
"9","<U+3057><U+304B><U+3057><U+3001><U+3042><U+3093><U+306A><U+306B><U+5F37><U+3044><U+30DD><U+30A4><U+30A8>—<U+306B><U+52DD><U+5229><U+3057><U+305F><U+30A2><U+30B8><U+30A2><U+4EBA><U+304C><U+3044><U+308B><U+3068><U+306F><U+4FE1><U+3058><U+3089><U+308C><U+306A><U+3044><U+2025><U+3002>
#UFC257 https://t.co/i4Roi08OCz",FALSE,0,NA,2021-01-24 10:33:07,FALSE,NA,"1353289721338687492",NA,"neyagawa1988pro",0,FALSE,NA,NA
"10","Love seeing all these Dickheads coming out the woodwork after Conor lost. @PaulMalignaggi hasn’t been on Twitter si… https://t.co/Lu3holHirz",FALSE,0,NA,2021-01-24 10:32:57,TRUE,NA,"1353289680377278465",NA,"brendan_furey",0,FALSE,NA,NA
"11","Merci Poirier pour les travaux <U+0001F6A7> #UFC257",FALSE,0,NA,2021-01-24 10:32:55,FALSE,NA,"1353289672735268866",NA,"PrincipeJR_",0,FALSE,NA,NA
"12","Wow! #UFC257",FALSE,0,NA,2021-01-24 10:32:53,FALSE,NA,"1353289662220161032",NA,"MMAmicks",0,FALSE,NA,NA
"13","“Idea; form a breakaway fighting competition where I only fight drunk pensioners in bars, John Fashanu to present a… https://t.co/WD3B7uS0Yx",FALSE,0,NA,2021-01-24 10:32:47,TRUE,NA,"1353289640426561536",NA,"RyanLeeBarrett",0,FALSE,NA,NA
"14","McGregor
Khabib
#UFC257
KO'd 
Poirier 
#UFCFightIsland https://t.co/pE949DqReI",FALSE,0,NA,2021-01-24 10:32:44,FALSE,NA,"1353289625956134912",NA,"UN_DENIABLE_",0,FALSE,NA,NA
"15","Video prove of his winning<U+0001F446><U+0001F446><U+0001F446><U+0001F446><U+0001F446><U+0001F446>#sundayvibes #SundayService #UFC257 #Davido #MadeinLagos #CDcare_PaySmallSmall… https://t.co/PibdBAKQOZ",FALSE,0,NA,2021-01-24 10:32:40,TRUE,NA,"1353289610068156416",NA,"WIN1_BET1",0,FALSE,NA,NA
"16","Conor Mcgregor reminds me of how Chuck Liddel's ufc career went and finished.

#UFC257",FALSE,0,NA,2021-01-24 10:32:38,FALSE,NA,"1353289600412823553",NA,"TAC_Dominator",0,FALSE,NA,NA
"17","Also, where the fuck did that Chandler come from! #UFC257",FALSE,0,NA,2021-01-24 10:32:37,FALSE,NA,"1353289598659661827",NA,"1Graveseh",0,FALSE,NA,NA
"18","Honestly don’t know why people expect anything from McGregor. Nothing more than a jumped up TV celebrity. Gets put… https://t.co/xg03KS0qJz",FALSE,0,NA,2021-01-24 10:32:35,TRUE,NA,"1353289589478322176",NA,"JoeNishigaki",0,FALSE,NA,NA
"19","The idea this is a ""seismic upset"" is straight up disrespectful to Dustin, the man has won 7 of his last 8 fighting… https://t.co/lEpQBQvT32",FALSE,0,NA,2021-01-24 10:32:35,TRUE,NA,"1353289588400386048",NA,"DanCBowley",0,FALSE,NA,NA
"20","after today  practically there are only 2 fights left for @TheNotoriousMMA one with @NateDiaz209 &amp; other with… https://t.co/caOZrAFoaS",FALSE,0,NA,2021-01-24 10:32:27,TRUE,NA,"1353289556796313600",NA,"THEMIRZA29",0,FALSE,NA,NA
"21","#ufc257 can lick my balls. I gave them two pay per view fees and they still blacked me out.",FALSE,0,NA,2021-01-24 10:32:27,FALSE,NA,"1353289556334833664",NA,"EtAl49",0,FALSE,NA,NA
"22","That’s is ride-or-die right there. <U+0001F44A><U+0001F3FD><U+2764><U+FE0F> #UFC257 https://t.co/veH2Ug9uAy",FALSE,0,NA,2021-01-24 10:32:26,FALSE,NA,"1353289552849326081",NA,"SJSamano",0,FALSE,NA,NA
"23","Still stoked with this. <U+0001F60D> #UFC257 OH, Conor I can only laugh. https://t.co/sKqGNmKRMV",FALSE,0,NA,2021-01-24 10:32:20,FALSE,NA,"1353289525229875200",NA,"nipsteranne",0,FALSE,NA,NA
"24","Fair play, Poirier - schooled him! #UFC257",FALSE,0,NA,2021-01-24 10:32:18,FALSE,NA,"1353289517466312705",NA,"gregarthur100",0,FALSE,NA,NA
"25","Absolutely devastated Conor lost but it’s so easy to forget what he has already achieved, he’s won it all. I would… https://t.co/EcvyliSa3h",FALSE,0,NA,2021-01-24 10:32:17,TRUE,NA,"1353289513490112512",NA,"1Graveseh",0,FALSE,NA,NA
"26","https://t.co/G4y71DrpgT
When talking about fights he would prefer, Poirier said he was more interested in either se… https://t.co/vSuavS5R5O",FALSE,0,NA,2021-01-24 10:32:14,TRUE,NA,"1353289499665604608",NA,"Varsity_Journal",0,FALSE,NA,NA
"27","I don’t think there’s a more likeable guy in the business, fully deserved win yesterday those leg kicks were pure u… https://t.co/D3ShklKlim",FALSE,1,NA,2021-01-24 10:32:13,TRUE,NA,"1353289495525937154",NA,"CombatAnaIytics",1,FALSE,NA,NA
"28","Conor McGregor decepcionó a todos y sufrió una paliza impactante de Dustin Poirier en el #UFC257… https://t.co/xUY0uIEvra",FALSE,0,NA,2021-01-24 10:32:11,TRUE,NA,"1353289489926529024",NA,"ADNsur",0,FALSE,NA,NA
"29","Izmir'de inºaat hirsizlilari kiskivrak yakalandi https://t.co/aGfxqmHr8K  

#UFC257 
#pazar 
#Nijerya… https://t.co/F8ALj3eHXE",FALSE,1,NA,2021-01-24 10:32:01,TRUE,NA,"1353289446678999040",NA,"MedyaEge",0,FALSE,NA,NA
"30","Man, that Bernie Sanders has some ground &amp; pound game!

#UFC #UFC257 #UFCFightIsland https://t.co/jhi1EOV0La",FALSE,0,NA,2021-01-24 10:31:54,FALSE,NA,"1353289418103283713",NA,"SBRSportsPicks",0,FALSE,NA,NA
"31","Poirier V Chandler 
Mcgregor V Gaethje

Fair to say Mcgregor needs to prove he can handle kicks <U+0001F923> and Poirier V Cha… https://t.co/FI3lRiETtW",FALSE,0,NA,2021-01-24 10:31:51,TRUE,NA,"1353289405084139521",NA,"ScottThirtle",0,FALSE,NA,NA
"32","After his amazing performance; we need to see Marcin Prachnio  vs Carlos Ulberg. Carlos won't be able to crack Marc… https://t.co/228nWzlTN8",FALSE,1,NA,2021-01-24 10:31:50,TRUE,NA,"1353289400646569984",NA,"MoizAudio",0,FALSE,NA,NA
"33","Looking for #Facebook_Marketing #Digital_Marketing #Paid_Campaign #Facebook_ads #Ads_Campaign ?

Contact:… https://t.co/JiPJfFxaJ2",FALSE,0,NA,2021-01-24 10:31:42,TRUE,NA,"1353289366202814467",NA,"hedayetulislam_",0,FALSE,NA,NA
"34","Fair play to @danhardymma who predicted EXACTLY how #UFC257 would play out when I spoke to him last week <U+0001F9B5>

https://t.co/NkQ0wqDsvO",FALSE,4,NA,2021-01-24 10:31:35,FALSE,NA,"1353289337295810561",NA,"_jpcoleman",1,FALSE,NA,NA
"35","#UFC257 
***

KONUM: TÜRKIYE-ANKARA-ª.KOÇHISAR-TUZ GÖLÜ https://t.co/nPPvJRU6v7",FALSE,3,NA,2021-01-24 10:31:27,FALSE,NA,"1353289303703642113",NA,"KORKAN_KAYBEDER",0,FALSE,NA,NA
"36","Watching McGregor, Hooker and Ribas lose #UFC257 #McGregorvsPoirier2 https://t.co/1mz14ng2K9",FALSE,0,NA,2021-01-24 10:31:24,FALSE,NA,"1353289291166851074",NA,"JackFerguson11",0,FALSE,NA,NA
"37","Looking for #Facebook_Marketing #Digital_Marketing #Paid_Campaign #Facebook_ads #Ads_Campaign ?

Contact:… https://t.co/zDM4JgvFUZ",FALSE,0,NA,2021-01-24 10:31:22,TRUE,NA,"1353289283486904320",NA,"hedayetulislam_",0,FALSE,NA,NA
"38","#McGregor is a felon &amp; a douche &amp; did NOT deserve this fight. He had his balls handed to him tonight by #Dustin &amp; w… https://t.co/RnC2C35Ept",FALSE,0,NA,2021-01-24 10:31:16,TRUE,NA,"1353289256312000512",NA,"DesertBrat60",0,FALSE,NA,NA
"39","1-1

Maybe we'll see these two share an Octagon again some day... #UFC257 https://t.co/hCKcX1xVXH",FALSE,0,NA,2021-01-24 10:31:14,FALSE,NA,"1353289250024919044",NA,"OffcialMrKing91",0,FALSE,NA,NA
"40","Belle perf. de Mickael Chandler qui fait forte impression pour ses débuts a l'UFC #UFC257
https://t.co/yO5KTlYIe5",FALSE,1,NA,2021-01-24 10:31:11,FALSE,NA,"1353289236955475968",NA,"BoxeMag_com",0,FALSE,NA,NA
"41","TKO <U+0001F602>

#UFC257",FALSE,0,NA,2021-01-24 10:31:08,FALSE,NA,"1353289224078942208",NA,"Heyubay",0,FALSE,NA,NA
"42","Certains on vite oublié que @TheNotoriousMMA avait déja battu @DustinPoirier par K.O en 2014.
#UFC257",FALSE,0,NA,2021-01-24 10:30:56,FALSE,NA,"1353289173130764289",NA,"Perrlne3",0,FALSE,NA,NA
"43","Continuas a ser o melhor <U+0001F9BE><U+0001F1EE><U+0001F1EA>
#connormcgregor #UFC257 https://t.co/e3Tz7pGjeq",FALSE,0,NA,2021-01-24 10:30:54,FALSE,NA,"1353289163160879104",NA,"quicoribeiro",0,FALSE,NA,NA
"44","Looking for #Facebook_Marketing #Digital_Marketing #Paid_Campaign #Facebook_ads #Ads_Campaign ?

Contact:… https://t.co/6hIG5lS628",FALSE,0,NA,2021-01-24 10:30:50,TRUE,NA,"1353289148761686018",NA,"hedayetulislam_",0,FALSE,NA,NA
"45","LA<U+306E><U+30C8><U+30EC><U+30F3><U+30C9>Top5
1 McGregor
2 #UFC257
3 Khabib
4 Jake Paul
5 Tacoma
2021/01/24 02:30:48",FALSE,0,NA,2021-01-24 10:30:48,FALSE,NA,"1353289141484613632",NA,"Koya51468984",0,FALSE,NA,NA
"46","<U+304A><U+3049><U+3049><U+3049><U+3001><U+3001><U+30DE><U+30AF><U+30EC><U+30AC>—<U+3001><U+3001>

<U+307E><U+305F><U+3082><U+30AB>—<U+30D5><U+3002><U+52B9><U+3044><U+3066><U+305F><U+306A><U+3002>
#ufc257 https://t.co/5efX1hjYnQ",FALSE,0,NA,2021-01-24 10:30:48,FALSE,NA,"1353289139970424832",NA,"golcondarg",0,FALSE,NA,NA
"47","Dustin Poirier <U+270A><U+0001F3FD> lol McGregor got a beating of a lifetime. <U+0001F602><U+0001F602> #McGregorPoirier2 #UFC257",FALSE,0,NA,2021-01-24 10:30:40,FALSE,NA,"1353289107292774401",NA,"Antonio_The1st",0,FALSE,NA,NA
"48","#UFC257 
- Conor McGregor
- Max Holloway x2
- Dan Hooker
- Justin Gaethje
- Eddie Alvarez
- Anthony Pettis

Who els… https://t.co/nD52sQ1VPN",FALSE,0,NA,2021-01-24 10:30:39,TRUE,NA,"1353289100833542144",NA,"Ollieslost",0,FALSE,NA,NA
"49","Can’t believe everyone is chatting shit about Conor saying his era is over just cause of a recent loss, fucking casuals man #ufc257",FALSE,0,NA,2021-01-24 10:30:31,FALSE,NA,"1353289068822593538",NA,"stamerzz",0,FALSE,NA,NA
"50","If you’re #ConorMcGregor you can’t just keep making excuses. If you want to be known as one of the greats you have… https://t.co/Vv9l9nPWn7",FALSE,0,NA,2021-01-24 10:30:22,TRUE,NA,"1353289029295472641",NA,"Lee_Rich_",0,FALSE,NA,NA
"51","#Conor’a bak dayak yiyerek para kazaniyor adam. #UFC257",FALSE,0,NA,2021-01-24 10:30:17,FALSE,NA,"1353289007761911810",NA,"shipnoir",0,FALSE,NA,NA
"52","Friends: you gotta wake up early af for this.

Me: 

#UFC257 https://t.co/XhCSjjbGPP",FALSE,0,NA,2021-01-24 10:30:14,FALSE,NA,"1353288998706442240",NA,"Wristneednapkin",1,FALSE,NA,NA
"53","Muy peleada la división de peso ligero en la pelea de Conor jajajaja siempre sacan excusas, pobrecitos. Son los seg… https://t.co/SIevoIOnAD",FALSE,0,NA,2021-01-24 10:30:05,TRUE,NA,"1353288958625652736",NA,"battou_dev_botr",0,FALSE,NA,NA
"54","El Calendario de Ussher-Lightfoot es la cronología en la que la creación comenzó el atardecer próximo al equinoccio… https://t.co/ZAdQUIG4Dk",FALSE,0,NA,2021-01-24 10:30:01,TRUE,NA,"1353288944658558976",NA,"peznaranjaTweet",0,FALSE,NA,NA
"55","My news piece as McGregor fought back tears to address what went wrong and what's next for him, during the #UFC257… https://t.co/TDKIyu6mII",FALSE,0,"MosopeOminiyi",2021-01-24 10:30:00,TRUE,"1353228825388347392","1353288938459336706","1599198906","MosopeOminiyi",0,FALSE,NA,NA
"56","The dust has barely settled on a thrilling #UFC257 but we already have another to get excited about.

Stipe Miocic… https://t.co/9LE3pD8uML",FALSE,1,NA,2021-01-24 10:30:00,TRUE,NA,"1353288937578536960",NA,"FOXSportsAsia",1,FALSE,NA,NA
"57","Mc Gregor-Gaethje and Poirier-Chandler has to go down #UFC257",FALSE,0,NA,2021-01-24 10:30:00,FALSE,NA,"1353288936806883328",NA,"FLiedtko",0,FALSE,NA,NA
"58","#thedimondteam #UFC257",FALSE,0,NA,2021-01-24 10:29:53,FALSE,NA,"1353288910567333888",NA,"lachinadeelmo",0,FALSE,NA,NA
"59","Jheeeeeez #UFC257",FALSE,0,NA,2021-01-24 10:29:48,FALSE,NA,"1353288888312352768",NA,"GGonwrestling",0,FALSE,NA,NA
"60","Not this time Dana <U+0001F60F> #UFC257 https://t.co/bM0dBzuk7e",FALSE,3,NA,2021-01-24 10:29:46,FALSE,NA,"1353288879642705923",NA,"fabiangib",0,FALSE,NA,NA
"61","The internet is too quick #UFC257 https://t.co/JgLMWBylT0",FALSE,0,NA,2021-01-24 10:29:44,FALSE,NA,"1353288870951964672",NA,"omiyoadi",0,FALSE,NA,NA
"62","<U+0001F602> 
#UFC257 
#McGregorPoirier 
# https://t.co/ClUpd1NnXh",FALSE,1,NA,2021-01-24 10:29:40,FALSE,NA,"1353288855068225536",NA,"malicckk",0,FALSE,NA,NA
"63","Mama gave birth to McGregor #UFC257 https://t.co/XvvAvOlqf4",FALSE,2,NA,2021-01-24 10:29:33,FALSE,NA,"1353288824781156352",NA,"impeccablelaud",0,FALSE,NA,NA
"64","Congratulations to Dustin on the win, to Connor for the respect and to both guys for the sportsmanship. We love to… https://t.co/ln7cFjjJP1",FALSE,0,NA,2021-01-24 10:29:28,TRUE,NA,"1353288804958920704",NA,"Tyrone31469129",0,FALSE,NA,NA
"65","Mad Respect!! GREAT FIGHT.
@ufc #UFC257",FALSE,0,NA,2021-01-24 10:29:25,FALSE,NA,"1353288790035619840",NA,"zuhab_khann",0,FALSE,NA,NA
"66","Marina Rodriguez
<U+0627><U+0644><U+0646><U+0632><U+0627><U+0644><U+0627><U+062A> <U+0623><U+0645><U+0627><U+0645> <U+0627><U+0644><U+062C><U+0645><U+0627><U+0647><U+064A><U+0631> <U+0644><U+0647><U+0627> <U+0634><U+0639><U+0648><U+0631> <U+0645><U+062E><U+062A><U+0644><U+0641>

#UFCFightIsland
#UFC257
#InAbuDhabi

<U+0644><U+0645><U+0634><U+0627><U+0647><U+062F><U+0629> <U+0627><U+0644><U+0646><U+0632><U+0627><U+0644><U+0627><U+062A> <U+0645><U+0628><U+0627><U+0634><U+0631>… https://t.co/pdSIURRSjV",FALSE,1,NA,2021-01-24 10:29:22,TRUE,NA,"1353288778320900096",NA,"UFCarabia",0,FALSE,NA,NA
"67","hair removal all over your body
https://t.co/hzzAT1eiFt
#beautytips 
#beauty 
#HairTwitter 
#TIPS
 #hair_removal… https://t.co/ASZdGHCpk2",FALSE,0,NA,2021-01-24 10:29:17,TRUE,NA,"1353288757068312576",NA,"AlinaMa16764344",0,FALSE,NA,NA
"68","Spent $100 just to watch a 8min fight ....#connormcgregor #UFC257",FALSE,0,NA,2021-01-24 10:29:15,FALSE,NA,"1353288749501702144",NA,"_mccarloo",0,FALSE,NA,NA
"69","WHY DIDN'T I PLACE A BET ON THIS FIGHT <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>

@greatwhitenort5 

#UFC257 https://t.co/gt32YYtvpM",FALSE,0,NA,2021-01-24 10:29:15,FALSE,NA,"1353288749447307264",NA,"RealCheekybelle",0,FALSE,NA,NA
"70","Da isses also tatsächlich passiert... #UFC257",FALSE,2,NA,2021-01-24 10:29:11,FALSE,NA,"1353288734817611776",NA,"TheWolverous",0,FALSE,NA,NA
"71","Conor just never checked those leg kicks which caused the end results but if we know Conor he will be back to aveng… https://t.co/qmRkTGZzmr",FALSE,0,NA,2021-01-24 10:28:54,TRUE,NA,"1353288660561637376",NA,"Wattss__",0,FALSE,NA,NA
"72","AHAHAHAHAHAHA ketawa aja #UFC257",FALSE,0,NA,2021-01-24 10:28:52,FALSE,NA,"1353288655138263040",NA,"mademoismell",0,FALSE,NA,NA
"73","Masvidal vs Conor for the 'loser loses the spotlight' championship. #UFC257",FALSE,0,NA,2021-01-24 10:28:51,FALSE,NA,"1353288650755174402",NA,"psynxx7",0,FALSE,NA,NA
"74","#UFC257 Can we all just reflect on the fact that Conor McGregor ended up being Dustin Poirier's easiest fight since… https://t.co/SyZ0UwWDsV",FALSE,0,NA,2021-01-24 10:28:45,TRUE,NA,"1353288625950236672",NA,"Ollieslost",0,FALSE,NA,NA
"75","A lot of opinions from people that couldn’t even tell you what the mixed martial arts are...... <U+0001F928><U+0001F925><U+0001F925>

#UFC257",FALSE,0,NA,2021-01-24 10:28:45,FALSE,NA,"1353288624616443904",NA,"Trench99",0,FALSE,NA,NA
"76","#UFC257 daaamn dustin<U+0001F60D>",FALSE,0,NA,2021-01-24 10:28:43,FALSE,NA,"1353288616097816576",NA,"Nafjan3",0,FALSE,NA,NA
"77","Two of the absolute best sharing respect 
it's 1-1 now let's do it again #UFC257 https://t.co/87T6pjBWAP",FALSE,0,NA,2021-01-24 10:28:42,FALSE,NA,"1353288610586521601",NA,"Cr7x511",0,FALSE,NA,NA
"78","Mad props to the @DustinPoirier what a performance! Paid In full! @TheNotoriousMMA respect! A champ in defeat. Alwa… https://t.co/h12wJPtsmS",FALSE,0,NA,2021-01-24 10:28:36,TRUE,NA,"1353288584703434753",NA,"david89920795",0,FALSE,NA,NA
"79","Top of the division again showing his worth. He still has a lot left in him and great potential with slight adjustm… https://t.co/g1KkZbP0hE",FALSE,0,NA,2021-01-24 10:28:33,TRUE,NA,"1353288574771322881",NA,"JordanleeMilton",0,FALSE,NA,NA
"80","<U+4ECA><U+5E74><U+306E><U+683C><U+95D8><U+6280><U+754C><U+306F><U+30AB>—<U+30D5><U+306E><U+6B73><U+306A><U+306E><U+304B>??
#UFC257",FALSE,0,NA,2021-01-24 10:28:28,FALSE,NA,"1353288553678086149",NA,"NAOTO35372737",0,FALSE,NA,NA
"81","Rocky <U+0001FAA8> #UFC257

Roundtree got robbed &amp; ACJ+Hooker were bad calls on my part; ACJ was pathetic

The main event real… https://t.co/QEQdKD3Gpm",FALSE,4,NA,2021-01-24 10:28:26,TRUE,NA,"1353288542332489729",NA,"VitoVelasco702",1,FALSE,NA,NA
"82","#UFC257 Prime Student 6-month Trial https://t.co/8341i18ReY https://t.co/TsEYUWsR17",FALSE,0,NA,2021-01-24 10:28:22,FALSE,NA,"1353288529187631105",NA,"XXPRESSMEDIA",0,FALSE,NA,NA
"83","8 gibi kalksam yetiºirim.

#ufc257 #McGregorPoirier https://t.co/SBq08wcnRR",FALSE,1,NA,2021-01-24 10:28:11,FALSE,NA,"1353288482555359233",NA,"KartalGokhan",0,FALSE,NA,NA
"84","Babies at night time vs Babies during the day #UFC257 #McGregorPoirier2 https://t.co/mn2Dj5ZZhO",FALSE,0,NA,2021-01-24 10:28:10,FALSE,NA,"1353288475735322626",NA,"ollie_olly_olly",0,FALSE,NA,NA
"85","Why do the Brazilian fighters  always have to scream “BWAZEEL, BWAZEEL!” into the camera after they win? We know yo… https://t.co/LGuHl2wLG6",FALSE,0,NA,2021-01-24 10:28:05,TRUE,NA,"1353288455435001856",NA,"NikosKlimentos",0,FALSE,NA,NA
"86","In total awe of what just happened #UFC257",FALSE,0,NA,2021-01-24 10:28:01,FALSE,NA,"1353288440398270465",NA,"GuamsOwnMatt",0,FALSE,NA,NA
"87","Hikari meets Tailmon...Wargreymon vs Darkknightmon !!!
#DigimonAdventure2020 is more eventful than #UFC257 and… https://t.co/MGGs4LzeRr",FALSE,0,NA,2021-01-24 10:28:01,TRUE,NA,"1353288439509233664",NA,"DimzysDomain",0,FALSE,NA,NA
"88","The #UFC257 is live tonight #PoirierMcGregor2 If you are a UFC Fan  the fight is on BT Sport Boxoffice Channel at… https://t.co/wFxokzyf2Z",FALSE,0,NA,2021-01-24 10:27:53,TRUE,NA,"1353288404847484930",NA,"JoeyKDublin",0,FALSE,NA,NA
"89","#ufc257 <U+0001F633> https://t.co/CEDhXlvUyD",FALSE,0,NA,2021-01-24 10:27:52,FALSE,NA,"1353288401995370496",NA,"OffcialMrKing91",0,FALSE,NA,NA
"90","Tres tres beau le combat de McGregor #UFC257",FALSE,1,NA,2021-01-24 10:27:42,FALSE,NA,"1353288360069095426",NA,"simon__ba",0,FALSE,NA,NA
"91","Dustin Poorier and UFC are boring. Connor pre Khabib loss was the only reason I watched it. He's half the man he wa… https://t.co/KyN8mOgBJb",FALSE,0,NA,2021-01-24 10:27:40,TRUE,NA,"1353288352410296320",NA,"ImpactTNAscott",0,FALSE,NA,NA
"92","@DustinPoirier The Diamond shined tonight, hands bruh, hands! Congratulations! #UFC257",FALSE,0,"DustinPoirier",2021-01-24 10:27:13,FALSE,NA,"1353288239084302336","45342709","mrnavarro73",0,FALSE,NA,NA
"93","Disney+ &amp; ESPN+ Suffer Problems During UFC 257 https://t.co/S3pnTQSS2E #disneyplus #espn #ufc257",FALSE,1,NA,2021-01-24 10:27:09,FALSE,NA,"1353288222957314049",NA,"disneyplusnews",0,FALSE,NA,NA
"94","He might be the biggest name to ever grace the octagon but he’s certainly not the greatest fighter. 

Has allowed h… https://t.co/RXv4Q3lmAW",FALSE,0,NA,2021-01-24 10:27:07,TRUE,NA,"1353288214941986818",NA,"BigT_87",0,FALSE,NA,NA
"95","As a Conor fan, disappointed with the result but Poirier is a great fighter &amp; put in a superb performance. The low… https://t.co/F5D1xVdVVd",FALSE,0,NA,2021-01-24 10:27:07,TRUE,NA,"1353288212182151168",NA,"99BenBray1",0,FALSE,NA,NA
"96","Mcgregor 1-1 Poirier 
#UFC257",FALSE,0,NA,2021-01-24 10:27:01,FALSE,NA,"1353288187075026945",NA,"Patrikkuuu",0,FALSE,NA,NA
"97","One lucky punter pocketed almost three quarters of a million dollars <U+0001F911> #UFC257

https://t.co/hdh7m9nqir",FALSE,26,NA,2021-01-24 10:27:00,FALSE,NA,"1353288182524076032",NA,"talkSPORT",5,FALSE,NA,NA
"98","P'tain c'est ce qui arrive quand tu changes de comportement comme ça il aurait du rester un enfoiré #UFC257",FALSE,0,NA,2021-01-24 10:26:59,FALSE,NA,"1353288180301234176",NA,"capsulecorp91",0,FALSE,NA,NA
"99","Y'a beaucoup de gens qui ont pas du voir le combat pour dire que McGregor s'est fait defoncer tous le match. A part… https://t.co/Py6GoUV2dk",FALSE,0,NA,2021-01-24 10:26:53,TRUE,NA,"1353288154481106947",NA,"AltF459",0,FALSE,NA,NA
"100","<U+0628><U+0648><U+0631><U+064A><U+064A><U+0647> <U+0639><U+0645><U+0644><U+0647><U+0627> <U+0001F636><U+0001F636><U+0001F636>
#UFC257",FALSE,0,NA,2021-01-24 10:26:51,FALSE,NA,"1353288145589121025",NA,"walkalone511",0,FALSE,NA,NA
"101","Hasil UFC 257 - McGregor Tersungkur di Ronde 2, Dustin Poirier Menang KO, Dendam Lama Terbalaskan… https://t.co/GmL7Y0YVfh",FALSE,0,NA,2021-01-24 10:26:39,TRUE,NA,"1353288093722316800",NA,"tribunkaltim",0,FALSE,NA,NA
"102","#UFC257 #McGregor me sorprendió para bien, fisicamente me lo esperaba peor, estuvo bien en defensa y sus golpes fue… https://t.co/tPM2Jg1Dyo",FALSE,1,NA,2021-01-24 10:26:38,TRUE,NA,"1353288089821712384",NA,"Rpbx05",0,FALSE,NA,NA
"103","'Far away from reality': Khabib Nurmagomedov's message to #ConorMcGregor after his defeat against #DustinPoirier… https://t.co/NNsteGT6oa",FALSE,13,NA,2021-01-24 10:26:33,TRUE,NA,"1353288072054657025",NA,"ZeeNewsEnglish",0,FALSE,NA,NA
"104","@DustinPoirier tremendous fight bro, happy to see you shine. @TheNotoriousMMA I'm still proud of ya mate. Most figh… https://t.co/2tD5dJO34z",FALSE,0,"DustinPoirier",2021-01-24 10:26:28,TRUE,NA,"1353288047782199296","45342709","ShadowAddiction",0,FALSE,NA,NA
"105","Damnnn just watched the #UFC257 <U+0001F635>",FALSE,1,NA,2021-01-24 10:26:24,FALSE,NA,"1353288032846229505",NA,"JtheHall",0,FALSE,NA,NA
"106","So glad to see you take that L you douche. @TheNotoriousMMA #UFC257",FALSE,0,NA,2021-01-24 10:26:23,FALSE,NA,"1353288030354690050",NA,"bigphillyt2la",0,FALSE,NA,NA
"107","<U+30DD><U+30A4><U+30A8>—<U+3063><U+3066><U+30D5><U+30E9><U+30F3><U+30B9><U+7CFB><U+306A><U+306E><U+306D><U+3002>
<U+306A><U+3093><U+304B><U+540D><U+524D><U+72EC><U+7279><U+3060><U+3082><U+3093><U+306D><U+3002>
#UFC257",FALSE,0,NA,2021-01-24 10:26:19,FALSE,NA,"1353288010284994560",NA,"neyagawa1988pro",0,FALSE,NA,NA
"108","Conor McGregor #UFC257     views

 https://t.co/PAf4dQYSmR",FALSE,0,NA,2021-01-24 10:26:17,FALSE,NA,"1353288002622152710",NA,"biebscripted",0,FALSE,NA,NA
